CustomerID,NumOrders,TotalQuantity,TotalSpent,FirstPurchaseDate,LastPurchaseDate,RecencyDays
12775,5,877,1386.04,2011-02-01 13:45:00,2011-11-22 16:33:00,16
12778,6,825,822.23,2011-01-31 14:35:00,2011-11-20 11:30:00,19
12779,8,2024,3981.36,2010-12-03 13:40:00,2011-11-02 11:43:00,37
12781,2,671,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,63
12782,5,1086,2330.92,2010-12-17 11:30:00,2011-12-05 09:16:00,4
12783,6,624,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,1
12784,2,300,574.42,2011-11-24 12:53:00,2011-11-30 15:38:00,8
12785,1,131,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,363
12787,3,261,463.66,2011-05-31 09:36:00,2011-11-30 08:44:00,9
12789,1,4,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,64
12790,1,166,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,191
12791,1,97,192.60000000000002,2010-12-01 11:27:00,2010-12-01 11:27:00,373
12792,1,217,400.53999999999996,2011-03-28 11:36:00,2011-03-28 11:36:00,256
12793,2,295,545.48,2010-12-03 15:14:00,2011-01-09 12:12:00,334
12794,2,592,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,52
12795,1,68,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,18
12797,1,118,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,365
12798,3,5256,6977.04,2011-06-22 10:11:00,2011-11-29 15:52:00,9
12802,1,314,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,186
12808,3,188,483.65000000000003,2010-12-06 10:27:00,2011-11-03 10:05:00,36
12809,1,220,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,177
12811,3,230,514.85,2011-02-28 15:39:00,2011-03-24 09:42:00,260
12812,1,164,229.64000000000001,2011-10-26 09:54:00,2011-10-26 09:54:00,44
12814,1,49,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,101
12815,2,379,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,147
12816,2,128,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,95
12817,1,53,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,280
12818,1,929,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,261
12820,4,722,942.34,2011-01-17 12:34:00,2011-12-06 15:12:00,2
12821,1,70,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,213
12822,2,550,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,70
12823,5,230,1759.5,2011-02-16 12:15:00,2011-09-26 07:35:00,74
12824,1,232,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,59
12826,7,1058,1474.72,2010-12-09 15:21:00,2011-12-07 10:25:00,2
12827,3,197,430.15000000000003,2011-10-26 15:44:00,2011-12-04 12:17:00,5
12828,6,494,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,2
12829,2,376,293.0,2010-12-14 14:54:00,2011-01-07 11:13:00,336
12830,6,9848,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,37
12831,1,135,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,261
12832,2,195,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,31
12833,1,156,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,144
12834,1,110,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,282
12836,4,1064,2612.86,2011-02-01 11:19:00,2011-10-11 15:10:00,58
12837,1,24,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,172
12838,2,359,683.13,2010-12-01 11:57:00,2011-11-06 12:20:00,33
12839,14,3807,5591.42,2010-12-07 15:48:00,2011-12-07 12:33:00,2
12840,4,1511,2726.77,2011-04-27 12:21:00,2011-07-19 09:29:00,143
12841,25,2757,4022.35,2010-12-03 10:43:00,2011-12-05 11:13:00,4
12842,2,547,1118.99,2011-02-04 12:36:00,2011-09-30 15:33:00,69
12843,8,781,1702.26,2011-03-20 14:38:00,2011-10-05 12:09:00,65
12844,2,125,325.96000000000004,2011-08-01 13:11:00,2011-11-10 13:31:00,28
12845,4,204,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,266
12847,1,909,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,21
12849,2,623,1050.8899999999999,2011-03-16 12:26:00,2011-11-08 13:41:00,30
12851,1,109,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,96
12852,1,149,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,294
12853,6,800,1957.1000000000001,2011-01-28 10:28:00,2011-07-28 11:29:00,134
12854,3,627,1324.5,2011-01-25 13:35:00,2011-09-22 12:15:00,78
12855,1,30,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,372
12856,6,1079,2179.93,2011-10-07 12:38:00,2011-12-02 10:52:00,7
12857,2,343,1106.4,2011-02-10 12:32:00,2011-05-13 10:20:00,210
12863,1,188,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,51
12864,1,216,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,137
12865,2,925,1568.23,2011-08-08 10:11:00,2011-11-13 14:31:00,25
12866,1,171,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,282
12867,7,4298,4036.82,2010-12-14 16:39:00,2011-11-13 15:30:00,25
12868,6,928,1607.0600000000002,2010-12-01 12:50:00,2011-06-07 10:42:00,185
12871,2,200,380.64,2011-05-16 13:32:00,2011-09-16 15:07:00,83
12872,2,319,599.97,2010-12-09 14:44:00,2011-01-17 10:52:00,326
12873,1,128,374.0,2011-03-02 14:58:00,2011-03-02 14:58:00,281
12875,2,2019,343.2300000000001,2010-12-12 12:03:00,2011-07-19 15:30:00,142
12876,2,1941,2218.02,2011-05-27 13:34:00,2011-10-13 12:26:00,57
12877,12,1178,1535.77,2010-12-16 12:23:00,2011-12-06 10:30:00,3
12878,2,547,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,235
12879,3,370,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,44
12881,1,21,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,275
12882,2,246,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,8
12883,4,196,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,24
12884,1,43,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,87
12885,3,655,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,62
12886,2,770,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,67
12888,2,76,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,213
12890,1,259,380.46999999999997,2011-11-15 17:26:00,2011-11-15 17:26:00,23
12891,3,950,331.0,2011-02-20 11:28:00,2011-06-07 12:31:00,185
12893,1,96,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,30
12895,2,210,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,41
12897,2,110,216.5,2011-02-11 11:40:00,2011-05-19 12:13:00,204
12901,28,23075,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,8
12902,1,66,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,264
12904,2,302,509.58,2011-06-20 13:18:00,2011-11-21 14:34:00,17
12906,5,1749,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,11
12908,2,1200,750.0,2011-01-31 12:37:00,2011-06-16 15:39:00,175
12909,5,1280,2178.67,2011-03-31 12:51:00,2011-10-31 12:43:00,39
12910,8,1692,3075.04,2011-04-12 10:01:00,2011-11-16 14:28:00,22
12912,5,670,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,2
12913,5,1419,2483.63,2010-12-06 16:36:00,2011-12-05 12:11:00,4
12915,2,93,363.65,2010-12-02 12:33:00,2011-07-14 11:34:00,148
12916,4,1119,3006.15,2011-01-23 10:43:00,2011-07-24 10:35:00,138
12917,1,120,594.0,2011-08-03 16:42:00,2011-08-03 16:42:00,127
12919,6,673,1335.19,2011-06-23 09:22:00,2011-12-01 13:47:00,7
12920,1,129,164.23,2011-11-22 15:05:00,2011-11-22 15:05:00,16
12921,37,9526,16587.09,2010-12-01 15:06:00,2011-11-30 16:22:00,8
12922,1,370,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,160
12923,1,69,176.97,2011-10-06 16:20:00,2011-10-06 16:20:00,63
12924,4,481,933.7,2011-01-16 11:49:00,2011-09-12 13:55:00,87
12925,2,541,694.05,2011-09-26 11:05:00,2011-12-05 11:11:00,4
12928,5,1472,2062.7000000000003,2010-12-15 15:45:00,2011-11-04 14:24:00,34
12929,1,37,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,311
12930,2,252,415.8,2011-06-21 13:25:00,2011-09-22 15:18:00,77
12931,15,28004,42055.96,2010-12-17 09:45:00,2011-11-18 12:39:00,21
12933,3,499,607.53,2011-03-01 11:30:00,2011-11-15 16:38:00,23
12935,7,1853,2160.7,2011-01-24 13:58:00,2011-12-07 17:25:00,1
12936,4,559,1063.9,2011-09-22 13:51:00,2011-11-22 17:32:00,16
12937,4,1007,1504.27,2011-03-17 14:19:00,2011-11-24 15:05:00,14
12938,1,140,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,25
12939,8,4876,11581.8,2011-01-09 11:20:00,2011-10-06 14:33:00,63
12940,2,411,913.54,2011-09-13 10:16:00,2011-10-16 12:09:00,54
12942,3,203,683.9,2010-12-09 09:34:00,2011-07-31 14:39:00,130
12944,2,289,604.51,2010-12-20 10:41:00,2011-11-04 11:04:00,35
12945,1,165,462.95,2011-02-24 14:15:00,2011-02-24 14:15:00,287
12947,6,1165,1603.99,2010-12-01 16:21:00,2011-07-19 10:06:00,143
12948,7,1080,2064.95,2011-03-20 10:17:00,2011-11-23 17:10:00,15
12949,8,2381,4167.22,2011-04-01 13:20:00,2011-11-09 11:25:00,30
12950,3,1380,1843.0,2011-11-15 13:48:00,2011-12-07 13:17:00,1
12951,6,503,1064.07,2011-01-13 10:33:00,2011-12-01 12:14:00,8
12952,4,653,1387.79,2011-09-22 16:37:00,2011-12-04 10:35:00,5
12953,1,84,329.85,2011-11-30 09:24:00,2011-11-30 09:24:00,9
12955,11,3664,4757.16,2011-03-17 09:03:00,2011-12-08 16:29:00,0
12956,1,34,108.07,2011-02-06 16:08:00,2011-02-06 16:08:00,305
12957,8,2549,4017.54,2011-01-04 12:18:00,2011-11-30 09:53:00,9
12962,2,129,266.39,2011-08-18 13:38:00,2011-12-02 15:55:00,6
12963,8,881,1856.63,2010-12-09 09:14:00,2011-12-01 12:55:00,7
12965,1,283,771.91,2011-09-11 15:31:00,2011-09-11 15:31:00,88
12966,1,75,160.18,2011-11-30 12:38:00,2011-11-30 12:38:00,9
12967,2,438,1660.9,2010-12-03 09:49:00,2010-12-16 19:10:00,357
12968,1,73,135.95,2011-08-19 15:44:00,2011-08-19 15:44:00,111
12970,4,310,452.24,2011-01-21 14:04:00,2011-12-02 14:30:00,6
12971,86,9289,11189.91,2010-12-02 16:42:00,2011-12-06 12:20:00,3
12974,1,24,144.8,2011-05-26 09:33:00,2011-05-26 09:33:00,197
12976,1,561,738.6,2011-05-12 09:55:00,2011-05-12 09:55:00,211
12977,1,12,39.239999999999995,2011-07-06 16:40:00,2011-07-06 16:40:00,155
12980,9,886,7374.900000000001,2010-12-16 11:36:00,2011-07-05 09:34:00,157
12981,2,242,372.21999999999997,2011-07-29 14:14:00,2011-11-10 12:00:00,29
12982,1,288,390.54,2011-04-11 11:51:00,2011-04-11 11:51:00,242
12984,1,26,97.5,2011-11-21 12:37:00,2011-11-21 12:37:00,18
12985,2,1533,1239.38,2011-11-11 12:44:00,2011-12-09 10:46:00,0
12987,2,219,558.7,2011-05-26 12:00:00,2011-09-27 12:03:00,73
12988,1,136,535.32,2011-02-20 14:31:00,2011-02-20 14:31:00,291
12989,15,2943,6924.110000000001,2010-12-10 13:24:00,2011-12-06 15:28:00,2
12990,3,200,409.5,2011-02-02 15:39:00,2011-11-08 13:01:00,30
12991,2,405,503.76,2011-08-19 14:39:00,2011-11-16 15:34:00,22
12993,4,240,414.76,2011-02-14 14:29:00,2011-11-16 15:49:00,22
12994,3,459,974.4200000000001,2011-03-16 08:31:00,2011-12-05 15:43:00,3
12995,1,108,211.32,2011-09-15 15:44:00,2011-09-15 15:44:00,84
12997,4,664,1226.89,2011-01-26 15:49:00,2011-11-17 15:47:00,21
12999,3,342,455.88,2011-04-08 10:26:00,2011-05-27 13:24:00,195
13000,3,379,534.85,2010-12-10 10:26:00,2011-08-25 10:43:00,106
13001,13,5505,9818.82,2011-01-17 12:45:00,2011-12-05 14:51:00,3
13002,1,73,120.94999999999999,2011-01-25 15:18:00,2011-01-25 15:18:00,317
13003,3,103,149.05,2011-05-09 08:23:00,2011-08-26 10:50:00,105
13004,18,4822,5655.91,2010-12-17 08:20:00,2011-11-28 11:27:00,11
13005,2,172,513.7,2011-04-07 13:32:00,2011-06-19 10:53:00,173
13006,1,55,81.57,2011-10-14 13:49:00,2011-10-14 13:49:00,55
13008,1,175,229.46999999999997,2011-01-20 14:24:00,2011-01-20 14:24:00,322
13011,1,13,50.550000000000004,2010-12-02 17:22:00,2010-12-02 17:22:00,371
13012,8,824,1661.8400000000001,2011-02-18 09:43:00,2011-11-30 13:05:00,8
13013,13,2224,4810.9400000000005,2010-12-03 12:28:00,2011-12-08 15:01:00,0
13014,10,905,3466.2799999999997,2011-03-03 18:28:00,2011-11-29 12:27:00,10
13015,5,1617,3346.28,2011-04-04 14:28:00,2011-10-17 13:19:00,52
13016,3,527,789.89,2011-08-08 15:00:00,2011-09-27 14:08:00,72
13017,1,48,204.0,2011-12-02 15:53:00,2011-12-02 15:53:00,6
13018,28,5435,7277.7,2011-02-17 11:05:00,2011-11-23 13:28:00,15
13021,9,1352,2616.38,2010-12-16 10:12:00,2011-12-05 16:37:00,3
13023,2,286,689.9,2011-08-02 09:34:00,2011-10-06 16:27:00,63
13026,5,1620,975.36,2011-03-09 11:35:00,2011-12-08 16:58:00,0
13027,6,17280,6912.0,2010-12-20 12:45:00,2011-08-18 09:39:00,113
13028,2,798,661.3199999999999,2011-10-25 14:09:00,2011-11-17 11:10:00,22
13029,3,134,1247.5,2010-12-21 13:53:00,2011-11-09 09:13:00,30
13030,2,394,799.48,2010-12-06 14:31:00,2011-11-28 14:30:00,10
13032,2,375,1010.18,2011-09-13 16:40:00,2011-10-18 15:54:00,51
13033,1,83,190.55,2010-12-17 14:23:00,2010-12-17 14:23:00,356
13034,2,369,642.77,2010-12-05 14:52:00,2011-10-16 12:21:00,54
13035,2,644,921.88,2011-03-24 09:21:00,2011-09-27 08:57:00,73
13037,3,431,881.07,2011-03-28 15:42:00,2011-07-24 15:46:00,137
13038,3,360,908.46,2011-02-22 11:43:00,2011-09-20 14:37:00,79
13040,2,355,676.99,2011-11-06 13:53:00,2011-12-01 10:38:00,8
13043,1,254,516.42,2011-03-11 14:52:00,2011-03-11 14:52:00,272
13044,1,429,560.47,2011-02-21 15:20:00,2011-02-21 15:20:00,290
13045,1,221,305.28000000000003,2011-09-01 15:04:00,2011-09-01 15:04:00,98
13046,2,264,629.31,2011-03-18 15:43:00,2011-11-09 08:36:00,30
13047,10,1391,3237.54,2010-12-01 08:34:00,2011-11-08 12:06:00,31
13048,4,1238,1835.91,2011-01-16 14:36:00,2011-11-25 13:23:00,13
13049,2,268,656.6800000000001,2011-01-25 16:33:00,2011-10-06 15:31:00,63
13050,17,3748,5836.86,2010-12-08 09:30:00,2011-11-25 09:18:00,14
13052,1,222,348.15000000000003,2011-05-11 14:12:00,2011-05-11 14:12:00,211
13055,3,894,1214.41,2011-05-10 08:58:00,2011-09-22 14:26:00,77
13058,3,52,271.40000000000003,2011-07-11 12:01:00,2011-11-15 12:43:00,24
13059,1,35,183.4,2011-04-04 10:40:00,2011-04-04 10:40:00,249
13060,1,123,307.53,2011-03-31 11:37:00,2011-03-31 11:37:00,253
13061,1,107,248.61,2011-09-28 16:04:00,2011-09-28 16:04:00,71
13062,1,343,346.98,2011-06-01 15:12:00,2011-06-01 15:12:00,190
13064,4,516,1119.49,2011-01-16 13:41:00,2011-11-27 12:31:00,12
13065,1,74,205.86,2010-12-01 16:52:00,2010-12-01 16:52:00,372
13066,2,322,470.8,2011-11-07 17:06:00,2011-11-15 12:57:00,23
13067,1,32,115.46000000000001,2011-09-18 13:38:00,2011-09-18 13:38:00,81
13068,2,200,344.0,2011-01-24 08:20:00,2011-11-29 15:00:00,9
13069,24,5885,4436.12,2010-12-05 11:02:00,2011-12-09 08:39:00,0
13070,1,110,228.8,2011-05-31 13:45:00,2011-05-31 13:45:00,191
13072,1,69,177.15,2011-03-18 08:12:00,2011-03-18 08:12:00,266
13075,1,485,919.61,2011-08-02 10:19:00,2011-08-02 10:19:00,129
13077,4,863,729.27,2010-12-08 14:59:00,2011-12-08 19:24:00,0
13078,26,5630,12627.94,2010-12-08 09:07:00,2011-12-06 15:36:00,2
13079,5,62,220.10000000000002,2011-07-22 14:41:00,2011-12-05 16:53:00,3
13080,1,120,58.08,2011-06-13 14:59:00,2011-06-13 14:59:00,178
13081,11,19068,28337.38,2010-12-03 17:20:00,2011-11-28 10:54:00,11
13082,9,4324,3613.63,2011-01-05 15:42:00,2011-08-05 16:16:00,125
13083,2,187,303.75,2011-09-25 10:46:00,2011-12-05 15:01:00,3
13085,2,216,416.08000000000004,2011-02-17 13:57:00,2011-07-05 12:11:00,157
13089,97,31070,58825.83,2010-12-05 10:27:00,2011-12-07 09:02:00,2
13090,14,2263,8910.82,2010-12-02 07:48:00,2011-12-01 12:39:00,8
13091,1,466,345.82,2011-11-11 15:54:00,2011-11-11 15:54:00,27
13092,5,279,477.83,2010-12-15 12:27:00,2011-09-30 11:18:00,70
13093,8,3961,7832.47,2010-12-01 15:00:00,2011-03-09 12:14:00,275
13094,12,1716,1927.3200000000002,2010-12-06 10:34:00,2011-11-18 14:07:00,20
13095,1,144,74.39999999999999,2011-09-30 12:03:00,2011-09-30 12:03:00,70
13097,10,2363,6010.42,2010-12-14 15:13:00,2011-11-07 10:43:00,32
13098,28,15968,28882.44,2011-01-26 13:46:00,2011-12-08 14:14:00,0
13099,1,288,207.35999999999999,2011-09-01 17:40:00,2011-09-01 17:40:00,98
13101,1,113,101.19,2011-04-19 14:37:00,2011-04-19 14:37:00,233
13102,24,4204,6424.09,2010-12-09 13:38:00,2011-12-08 12:52:00,0
13103,1,82,243.94,2011-10-31 09:38:00,2011-10-31 09:38:00,39
13104,6,504,1098.48,2010-12-20 11:58:00,2011-12-06 13:10:00,2
13106,1,18,76.5,2011-07-29 15:12:00,2011-07-29 15:12:00,132
13107,4,1293,1531.6200000000001,2011-01-10 12:28:00,2011-10-26 14:52:00,43
13108,1,298,350.06,2010-12-02 10:35:00,2010-12-02 10:35:00,372
13109,2,520,786.54,2011-07-05 14:56:00,2011-10-11 10:16:00,59
13110,7,388,1488.67,2011-02-01 15:24:00,2011-11-08 14:30:00,30
13113,24,3045,12245.960000000001,2010-12-08 13:21:00,2011-12-09 12:49:00,0
13115,4,1567,2294.78,2011-06-08 16:15:00,2011-11-28 12:38:00,11
13116,1,291,501.14,2011-07-24 14:33:00,2011-07-24 14:33:00,137
13117,8,945,984.91,2010-12-02 13:11:00,2011-11-18 12:02:00,21
13118,5,410,1197.81,2011-02-24 12:32:00,2011-11-20 12:46:00,19
13120,1,12,30.599999999999998,2011-04-15 10:19:00,2011-04-15 10:19:00,238
13121,1,252,283.73,2011-03-15 16:47:00,2011-03-15 16:47:00,268
13122,2,585,922.39,2011-04-13 14:12:00,2011-09-06 15:53:00,93
13124,3,2147,3866.33,2010-12-15 15:00:00,2011-09-11 12:45:00,89
13126,8,2143,2099.64,2010-12-08 11:42:00,2011-12-05 10:00:00,4
13127,1,127,259.17,2011-09-23 10:26:00,2011-09-23 10:26:00,77
13130,1,32,64.0,2011-09-06 15:30:00,2011-09-06 15:30:00,93
13131,3,447,1073.3,2011-06-05 10:54:00,2011-11-16 13:21:00,22
13132,1,20,77.3,2011-03-23 12:44:00,2011-03-23 12:44:00,261
13133,2,32,109.8,2011-02-08 15:48:00,2011-03-11 10:31:00,273
13134,4,1059,1793.58,2011-04-13 12:57:00,2011-09-15 10:35:00,85
13135,1,4300,3096.0,2011-05-27 10:52:00,2011-05-27 10:52:00,196
13136,5,1328,2607.61,2011-05-11 12:47:00,2011-10-14 13:41:00,55
13137,8,2226,3650.41,2011-02-04 11:54:00,2011-11-29 12:09:00,10
13138,6,473,962.39,2010-12-02 15:03:00,2011-11-17 16:51:00,21
13139,7,2425,5064.94,2011-03-25 11:57:00,2011-11-23 13:54:00,15
13140,3,186,423.72,2010-12-08 15:12:00,2011-08-23 15:33:00,107
13141,5,1548,2388.75,2011-01-28 13:04:00,2011-09-16 09:54:00,84
13142,1,258,307.09,2011-11-20 16:07:00,2011-11-20 16:07:00,18
13144,1,21,110.95,2011-01-11 11:15:00,2011-01-11 11:15:00,332
13145,4,145,618.52,2010-12-02 18:06:00,2011-10-31 12:45:00,39
13146,1,154,228.91,2011-11-13 15:29:00,2011-11-13 15:29:00,25
13147,4,144,712.8000000000001,2011-09-01 12:28:00,2011-11-29 13:59:00,9
13148,12,1975,3707.12,2010-12-10 13:06:00,2011-11-10 15:23:00,28
13149,4,1280,1676.06,2011-02-23 13:57:00,2011-11-25 13:09:00,13
13151,1,363,1257.8700000000001,2011-02-17 12:29:00,2011-02-17 12:29:00,295
13153,1,418,486.22,2011-12-04 12:14:00,2011-12-04 12:14:00,5
13155,4,497,971.76,2010-12-06 12:44:00,2011-11-06 15:41:00,32
13157,4,1439,1741.22,2011-02-14 14:03:00,2011-10-21 13:50:00,48
13158,4,784,1201.06,2011-01-25 09:58:00,2011-09-06 11:58:00,94
13159,4,1059,1437.85,2011-08-16 11:44:00,2011-12-01 11:20:00,8
13160,1,56,91.8,2011-11-17 13:07:00,2011-11-17 13:07:00,21
13161,1,29,112.75,2011-01-30 14:03:00,2011-01-30 14:03:00,312
13162,4,1713,1688.29,2011-01-09 10:43:00,2011-08-09 15:59:00,121
13165,2,1376,1021.48,2010-12-23 14:06:00,2011-10-24 15:05:00,45
13166,1,216,417.2,2011-03-01 15:16:00,2011-03-01 15:16:00,282
13167,4,785,791.33,2011-07-19 12:13:00,2011-11-21 12:24:00,18
13168,4,682,1319.19,2011-01-25 13:55:00,2011-11-03 12:56:00,35
13169,2,272,712.88,2011-04-01 14:24:00,2011-10-07 12:11:00,63
13170,1,147,116.00999999999999,2011-11-13 12:19:00,2011-11-13 12:19:00,26
13171,3,229,468.41,2011-02-13 14:16:00,2011-11-18 10:27:00,21
13173,2,277,353.65,2010-12-07 14:30:00,2011-12-05 15:51:00,3
13174,3,1395,2817.03,2010-12-05 16:24:00,2011-11-23 14:35:00,15
13176,1,453,492.84,2011-10-24 15:43:00,2011-10-24 15:43:00,45
13177,1,91,282.45,2011-10-06 09:56:00,2011-10-06 09:56:00,64
13178,11,3570,5725.47,2010-12-14 12:22:00,2011-11-13 16:14:00,25
13182,1,201,121.18,2011-10-25 13:46:00,2011-10-25 13:46:00,44
13183,9,2208,3957.78,2011-01-09 10:50:00,2011-12-02 10:30:00,7
13184,10,1692,1701.29,2011-02-22 17:25:00,2011-11-25 12:02:00,14
13185,1,12,71.4,2011-03-17 11:56:00,2011-03-17 11:56:00,267
13186,3,820,1575.89,2011-08-03 09:09:00,2011-10-31 11:40:00,39
13187,1,95,236.02,2011-01-06 18:57:00,2011-01-06 18:57:00,336
13188,1,25,114.60000000000001,2011-11-28 15:28:00,2011-11-28 15:28:00,10
13189,2,842,260.68,2011-08-16 13:12:00,2011-11-21 10:39:00,18
13192,2,595,911.94,2011-05-18 14:57:00,2011-09-05 14:13:00,94
13193,1,50,117.88,2011-10-09 14:30:00,2011-10-09 14:30:00,60
13194,1,26,60.7,2011-07-27 09:01:00,2011-07-27 09:01:00,135
13196,4,1224,1797.78,2011-03-22 14:24:00,2011-11-28 13:54:00,10
13198,6,2648,3401.2400000000002,2010-12-13 09:29:00,2011-11-29 15:17:00,9
13199,38,6176,9817.12,2010-12-08 10:51:00,2011-12-06 12:30:00,3
13200,4,516,870.09,2011-08-05 14:50:00,2011-11-20 15:35:00,18
13203,4,800,869.46,2011-04-11 14:40:00,2011-11-30 10:45:00,9
13207,2,130,250.26000000000002,2011-07-12 11:35:00,2011-11-24 14:52:00,14
13208,6,804,1223.9,2011-02-03 19:32:00,2011-10-12 09:54:00,58
13209,8,4253,5891.61,2010-12-13 10:31:00,2011-11-09 13:54:00,29
13210,1,316,353.48,2011-09-07 08:18:00,2011-09-07 08:18:00,93
13211,3,874,1197.42,2010-12-13 16:17:00,2011-11-29 14:43:00,9
13212,3,310,788.08,2011-10-09 14:48:00,2011-11-20 12:40:00,19
13213,5,1360,1520.58,2011-05-24 12:22:00,2011-10-14 11:42:00,56
13216,1,297,333.74,2011-03-17 12:18:00,2011-03-17 12:18:00,267
13217,3,262,533.98,2011-07-06 12:08:00,2011-08-09 15:32:00,121
13218,1,88,62.63999999999999,2011-08-04 16:59:00,2011-08-04 16:59:00,126
13220,4,196,819.2900000000001,2011-04-17 10:59:00,2011-09-22 13:38:00,77
13221,2,244,847.41,2010-12-15 13:24:00,2011-04-13 16:58:00,239
13223,2,88,163.20000000000002,2011-04-21 15:16:00,2011-05-23 13:03:00,199
13224,2,1518,2155.95,2011-07-11 14:10:00,2011-10-10 14:55:00,59
13225,7,3416,6463.84,2010-12-13 09:49:00,2011-12-06 13:29:00,2
13226,1,80,108.21000000000001,2011-03-11 14:35:00,2011-03-11 14:35:00,272
13227,1,99,257.7,2011-05-22 11:47:00,2011-05-22 11:47:00,201
13228,1,200,358.0,2011-09-19 14:28:00,2011-09-19 14:28:00,80
13229,1,63,160.95,2011-04-28 12:07:00,2011-04-28 12:07:00,225
13230,14,1665,2806.97,2010-12-09 19:28:00,2011-12-05 16:03:00,3
13232,7,778,1357.6,2011-04-10 13:48:00,2011-11-27 10:39:00,12
13233,2,1004,605.12,2011-01-07 14:49:00,2011-09-26 13:25:00,73
13235,1,441,1031.07,2011-05-11 17:13:00,2011-05-11 17:13:00,211
13236,2,416,744.85,2011-08-25 08:58:00,2011-11-15 12:50:00,24
13238,4,298,700.73,2010-12-14 14:37:00,2011-11-22 15:37:00,16
13239,1,327,329.56,2011-03-23 10:25:00,2011-03-23 10:25:00,261
13240,4,298,663.65,2010-12-09 12:49:00,2011-09-04 14:08:00,95
13242,3,130,270.40000000000003,2011-05-10 12:26:00,2011-08-19 12:53:00,111
13243,1,233,600.07,2011-05-20 13:14:00,2011-05-20 13:14:00,202
13244,1,38,121.74000000000001,2011-09-08 11:46:00,2011-09-08 11:46:00,92
13245,1,125,430.5,2011-10-20 11:40:00,2011-10-20 11:40:00,50
13246,6,1602,1987.3,2011-01-13 13:36:00,2011-11-21 16:50:00,17
13247,4,328,501.12,2011-09-18 11:31:00,2011-11-22 10:59:00,17
13248,2,305,465.68,2011-06-03 13:05:00,2011-08-07 12:40:00,124
13249,3,546,711.41,2011-03-23 15:26:00,2011-09-08 13:26:00,91
13253,2,1572,1030.4,2011-01-04 15:43:00,2011-07-06 10:09:00,156
13255,2,177,399.51,2010-12-01 11:58:00,2011-11-30 13:14:00,8
13258,3,287,698.58,2011-05-18 13:11:00,2011-11-28 09:31:00,11
13259,1,132,292.32,2011-10-09 10:48:00,2011-10-09 10:48:00,61
13260,1,142,557.62,2011-10-09 13:21:00,2011-10-09 13:21:00,60
13261,2,210,944.1,2011-02-27 10:41:00,2011-03-16 12:22:00,268
13262,1,125,200.29,2011-03-21 15:06:00,2011-03-21 15:06:00,262
